"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"43382","1","제주여행","여행","국내여행","제주특별자치도","1936","480","2416","20200619"
"43383","2","부산여행","여행","국내여행","부산광역시","1784","439","2223","20200619"
"43384","3","강릉여행","여행","국내여행","강원도","1124","373","1497","20200619"
"43385","4","여수여행","여행","국내여행","전라남도","1111","319","1430","20200619"
"43386","5","속초여행","여행","국내여행","강원도","917","266","1183","20200619"
"43387","6","경주여행","여행","국내여행","경상북도","845","298","1143","20200619"
"43388","7","남해여행","여행","국내여행","경상남도","658","201","859","20200619"
"43389","8","전주여행","여행","국내여행","전라북도","553","181","734","20200619"
"43390","9","군산여행","여행","국내여행","전라북도","395","170","565","20200619"
"43391","10","통영여행","여행","국내여행","경상남도","400","147","547","20200619"
