"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"42182","1","제주여행","여행","국내여행","제주특별자치도","2057","475","2532","20200220"
"42183","2","부산여행","여행","국내여행","부산광역시","1831","430","2261","20200220"
"42184","3","강릉여행","여행","국내여행","강원도","960","278","1238","20200220"
"42185","4","여수여행","여행","국내여행","전라남도","765","225","990","20200220"
"42186","5","속초여행","여행","국내여행","강원도","687","233","920","20200220"
"42187","6","경주여행","여행","국내여행","경상북도","708","203","911","20200220"
"42188","7","대구여행","여행","국내여행","대구광역시","581","122","703","20200220"
"42189","8","전주여행","여행","국내여행","전라북도","517","133","650","20200220"
"42190","9","군산여행","여행","국내여행","전라북도","339","139","478","20200220"
"42191","10","춘천여행","여행","국내여행","강원도","299","97","396","20200220"
