"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"41412","1","부산여행","여행","국내여행","부산광역시","2394","901","3295","20191205"
"41413","2","제주여행","여행","국내여행","제주특별자치도","1430","419","1849","20191205"
"41414","3","여수여행","여행","국내여행","전라남도","1049","228","1277","20191205"
"41415","4","강릉여행","여행","국내여행","강원도","956","311","1267","20191205"
"41416","5","경주여행","여행","국내여행","경상북도","770","220","990","20191205"
"41417","6","대구여행","여행","국내여행","대구광역시","592","171","763","20191205"
"41418","7","속초여행","여행","국내여행","강원도","502","191","693","20191205"
"41419","8","전주여행","여행","국내여행","전라북도","500","182","682","20191205"
"41420","9","군산여행","여행","국내여행","전라북도","463","160","623","20191205"
"41421","10","춘천여행","여행","국내여행","강원도","355","152","507","20191205"
