"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"40742","1","부산여행","여행","국내여행","부산광역시","1881","434","2315","20190929"
"40743","2","경주여행","여행","국내여행","경상북도","1673","248","1921","20190929"
"40744","3","제주여행","여행","국내여행","제주특별자치도","1368","245","1613","20190929"
"40745","4","여수여행","여행","국내여행","전라남도","927","112","1039","20190929"
"40746","5","강릉여행","여행","국내여행","강원도","850","129","979","20190929"
"40747","6","군산여행","여행","국내여행","전라북도","884","94","978","20190929"
"40748","7","전주여행","여행","국내여행","전라북도","752","109","861","20190929"
"40749","8","속초여행","여행","국내여행","강원도","615","97","712","20190929"
"40750","9","대구여행","여행","국내여행","대구광역시","602","86","688","20190929"
"40751","10","순천여행","여행","국내여행","전라남도","580","84","664","20190929"
