"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"49932","1","제주여행","여행","국내여행","제주특별자치도","652","1748","2400","20220331"
"49933","2","부산여행","여행","국내여행","부산광역시","493","1673","2166","20220331"
"49934","3","경주여행","여행","국내여행","경상북도","494","1516","2010","20220331"
"49935","4","강릉여행","여행","국내여행","강원도","239","814","1053","20220331"
"49936","5","남해여행","여행","국내여행","경상남도","209","800","1009","20220331"
"49937","6","전주여행","여행","국내여행","전라북도","217","645","862","20220331"
"49938","7","군산여행","여행","국내여행","전라북도","214","604","818","20220331"
"49939","8","속초여행","여행","국내여행","강원도","205","508","713","20220331"
"49940","9","대구여행","여행","국내여행","대구광역시","170","431","601","20220331"
"49941","10","춘천여행","여행","국내여행","강원도","149","412","561","20220331"
