"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"43932","1","부산여행","여행","국내여행","부산광역시","3644","1090","4734","20200813"
"43933","2","제주여행","여행","국내여행","제주특별자치도","2229","753","2982","20200813"
"43934","3","여수여행","여행","국내여행","전라남도","2247","683","2930","20200813"
"43935","4","경주여행","여행","국내여행","경상북도","1661","470","2131","20200813"
"43936","5","강릉여행","여행","국내여행","강원도","1581","495","2076","20200813"
"43937","6","속초여행","여행","국내여행","강원도","1582","331","1913","20200813"
"43938","7","남해여행","여행","국내여행","경상남도","1241","369","1610","20200813"
"43939","8","군산여행","여행","국내여행","전라북도","952","237","1189","20200813"
"43940","9","전주여행","여행","국내여행","전라북도","897","263","1160","20200813"
"43941","10","통영여행","여행","국내여행","경상남도","770","219","989","20200813"
