"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"44102","1","제주여행","여행","국내여행","제주특별자치도","161","1670","1831","20200830"
"44103","2","부산여행","여행","국내여행","부산광역시","113","897","1010","20200830"
"44104","3","강릉여행","여행","국내여행","강원도","78","573","651","20200830"
"44105","4","경주여행","여행","국내여행","경상북도","79","559","638","20200830"
"44106","5","여수여행","여행","국내여행","전라남도","67","531","598","20200830"
"44107","6","속초여행","여행","국내여행","강원도","64","456","520","20200830"
"44108","7","남해여행","여행","국내여행","경상남도","74","427","501","20200830"
"44109","8","통영여행","여행","국내여행","경상남도","46","282","328","20200830"
"44110","9","울산여행","여행","국내여행","울산광역시","41","281","322","20200830"
"44111","10","군산여행","여행","국내여행","전라북도","47","254","301","20200830"
