"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"44412","1","부산여행","여행","국내여행","부산광역시","136","1276","1412","20200930"
"44413","2","제주여행","여행","국내여행","제주특별자치도","138","1269","1407","20200930"
"44414","3","경주여행","여행","국내여행","경상북도","98","934","1032","20200930"
"44415","4","여수여행","여행","국내여행","전라남도","94","793","887","20200930"
"44416","5","강릉여행","여행","국내여행","강원도","94","724","818","20200930"
"44417","6","속초여행","여행","국내여행","강원도","72","586","658","20200930"
"44418","7","남해여행","여행","국내여행","경상남도","74","534","608","20200930"
"44419","8","전주여행","여행","국내여행","전라북도","52","464","516","20200930"
"44420","9","군산여행","여행","국내여행","전라북도","55","435","490","20200930"
"44421","10","춘천여행","여행","국내여행","강원도","53","378","431","20200930"
