"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"46102","1","제주여행","여행","국내여행","제주특별자치도","733","1862","2595","20210318"
"46103","2","부산여행","여행","국내여행","부산광역시","442","1183","1625","20210318"
"46104","3","경주여행","여행","국내여행","경상북도","323","861","1184","20210318"
"46105","4","여수여행","여행","국내여행","전라남도","272","774","1046","20210318"
"46106","5","강릉여행","여행","국내여행","강원도","265","577","842","20210318"
"46107","6","전주여행","여행","국내여행","전라북도","210","447","657","20210318"
"46108","7","속초여행","여행","국내여행","강원도","202","442","644","20210318"
"46109","8","남해여행","여행","국내여행","경상남도","163","438","601","20210318"
"46110","9","군산여행","여행","국내여행","전라북도","134","334","468","20210318"
"46111","10","춘천여행","여행","국내여행","강원도","142","302","444","20210318"
