"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"48812","1","부산여행","여행","국내여행","부산광역시","594","1799","2393","20211214"
"48813","2","제주여행","여행","국내여행","제주특별자치도","353","1573","1926","20211214"
"48814","3","강릉여행","여행","국내여행","강원도","303","859","1162","20211214"
"48815","4","여수여행","여행","국내여행","전라남도","274","818","1092","20211214"
"48816","5","경주여행","여행","국내여행","경상북도","268","808","1076","20211214"
"48817","6","속초여행","여행","국내여행","강원도","212","538","750","20211214"
"48818","7","전주여행","여행","국내여행","전라북도","157","473","630","20211214"
"48819","8","포항여행","여행","국내여행","경상북도","141","424","565","20211214"
"48820","9","남해여행","여행","국내여행","경상남도","152","375","527","20211214"
"48821","10","군산여행","여행","국내여행","전라북도","146","352","498","20211214"
