"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"44082","1","제주여행","여행","국내여행","제주특별자치도","322","1394","1716","20200828"
"44083","2","부산여행","여행","국내여행","부산광역시","210","863","1073","20200828"
"44084","3","강릉여행","여행","국내여행","강원도","178","617","795","20200828"
"44085","4","여수여행","여행","국내여행","전라남도","185","502","687","20200828"
"44086","5","경주여행","여행","국내여행","경상북도","134","534","668","20200828"
"44087","6","속초여행","여행","국내여행","강원도","131","469","600","20200828"
"44088","7","남해여행","여행","국내여행","경상남도","126","409","535","20200828"
"44089","8","춘천여행","여행","국내여행","강원도","61","249","310","20200828"
"44090","9","전주여행","여행","국내여행","전라북도","61","238","299","20200828"
"44091","10","통영여행","여행","국내여행","경상남도","86","211","297","20200828"
