"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","AREA_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"45782","1","제주여행","여행","국내여행","제주특별자치도","292","2459","2751","20210214"
"45783","2","부산여행","여행","국내여행","부산광역시","253","1546","1799","20210214"
"45784","3","경주여행","여행","국내여행","경상북도","122","1059","1181","20210214"
"45785","4","여수여행","여행","국내여행","전라남도","114","910","1024","20210214"
"45786","5","강릉여행","여행","국내여행","강원도","141","817","958","20210214"
"45787","6","속초여행","여행","국내여행","강원도","79","594","673","20210214"
"45788","7","군산여행","여행","국내여행","전라북도","82","549","631","20210214"
"45789","8","전주여행","여행","국내여행","전라북도","96","527","623","20210214"
"45790","9","남해여행","여행","국내여행","경상남도","87","526","613","20210214"
"45791","10","대구여행","여행","국내여행","대구광역시","51","396","447","20210214"
